S.No.,Code,Name,,,,,,,,,,Main City,State,,Rank,,,,,,,,,,,,,,,
106,IR-E-C-1371,"New Horizon College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,35.5,106,,56.3,1.71,,61.75,,56.68,,0.82,,,,,,
107,IR-E-U-0043,"Vignan`s Foundation for Science, Technology and ResearchMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Guntur,Andhra Pradesh,35.48,107,,62.2,5.55,,46.65,,56.55,,1.63,,,,,,
108,IR-E-U-0487,"Tamil Nadu Veterinary & Animal Sciences UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Chennai,Tamil Nadu,35.32,108,,66.45,4.16,,48.45,,43.71,,0.82,,,,,,
109,IR-E-C-19667,"Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Hyderabad,Telangana,35.28,109,,62.34,4.63,,50.49,,50.07,,0.82,,,,,,
110,IR-E-N-10,"SVKM`s Narsee Monjee Institute of Management Studies More DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mumbai,Maharashtra,35.26,110,,57.24,6.48,,51.37,,57.48,,1.22,,,,,,
111,IR-E-C-18817,"G. H. Raisoni College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Nagpur,Maharashtra,35.19,111,,52.08,8.99,,59.86,,48.22,,0.82,,,,,,
112,IR-E-C-18886,"Shri Ramdeobaba College of Engineering and ManagementMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Nagpur,Maharashtra,35.02,112,,61.36,2.75,,54.7,,48.52,,0,,,,,,
113,IR-E-U-0374,"Dr. B. R. Ambedkar National Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Jalandhar,Punjab,35.01,113,,45.07,18.89,,58.63,,35.09,,5.8,,,,,,
114,IR-E-C-33773,"Bharatiya Vidya Bhavan`s Sardar Patel Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mumbai,Maharashtra,34.79,114,,51.68,6.16,,62.73,,47.19,,1.63,,,,,,
115,IR-E-U-0223,"Jain universityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,34.76,115,,47.38,18.64,,46,,56.74,,0.82,,,,,,
116,IR-E-C-9462,"School of Engineering, Cochin University of Science and TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Cochin,Kerala,34.49,116,,49.45,23.58,,37.28,,44.71,,6.51,,,,,,
117,IR-E-U-0163,"The Northcap UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Gurgaon,Haryana,34.48,117,,54.21,13.5,,46.11,,49.48,,0,,,,,,
118,IR-E-U-0747,"Chandigarh UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mohali,Punjab,34.48,118,,50.42,3.17,,56.81,,68.46,,2.02,,,,,,
119,IR-E-S-8898,"National Institute of Food Technology, Enterprenurship & ManagementMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Sonipat,Haryana,34.48,119,,51.7,2.52,,59.41,,62.94,,0.41,,,,,,
120,IR-E-C-1412,"Sri Jayachamarajendra College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mysore,Karnataka,34.43,120,,56.21,2.45,,55.88,,52.19,,4.33,,,,,,
121,IR-E-U-0186,"Jaypee University of Information TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Solan,Himachal Pradesh,34.42,121,,43.49,16.46,,47.36,,47.63,,22.03,,,,,,
122,IR-E-U-0332,"The Rashtrasant Tukadoji Maharaj Nagpur UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Nagpur,Maharashtra,34.37,122,,44.22,25.78,,45.6,,42.47,,0,,,,,,
123,IR-E-C-16547,"Sri Sairam Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Kancheepuram,Tamil Nadu,34.32,123,,54.76,3.28,,56.4,,52.34,,3.95,,,,,,
124,IR-E-C-16590,"Saveetha Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Sriperumbudur,Tamil Nadu,34.14,124,,55.68,2.99,,55.82,,53.45,,0.41,,,,,,
125,IR-E-U-0379,"Lovely Professional UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Phagwara,Punjab,34.09,125,,53.11,10.08,,44.66,,61.73,,0.41,,,,,,
126,IR-E-U-0367,"Veer Surendra Sai University of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Burla,Odisha,34.08,126,,48.93,15.65,,48.38,,45.98,,4.33,,,,,,
127,IR-E-C-1413,"Dayananda Sagar College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,33.99,127,,51.05,4.34,,57.87,,55.33,,2.81,,,,,,
128,IR-E-C-16537,"St. Josephs College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Kancheepuram,Tamil Nadu,33.84,128,,57.62,5.38,,54.55,,40.28,,0,,,,,,
129,IR-E-C-1400,"N. M. A. M. Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Nitte,Karnataka,33.84,129,,55.92,3.66,,49.16,,51.38,,9.92,,,,,,
130,IR-E-U-0207,"National Institute of Technology JamshedpurMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Jamshedpur,Jharkhand,33.8,130,,49.66,9.48,,61.14,,28.02,,10.24,,,,,,
131,IR-E-U-0445,"B. S. Abdur Rahman Crescent Institute of Science and TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Chennai,Tamil Nadu,33.7,131,,58.98,7.73,,43.23,,45.28,,5.07,,,,,,
132,IR-E-C-19607,"CVR College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Rangareddy,Telangana,33.65,132,,56.59,0.62,,56.32,,51.43,,0.82,,,,,,
133,IR-E-U-0384,"Sant Longowal Institute of Engineering & TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Longowal,Punjab,33.63,133,,58.54,17.37,,27.76,,52.68,,0.41,,,,,,
134,IR-E-C-18254,"Yeshwantrao Chavan College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Nagpur,Maharashtra,33.58,134,,56.43,9.61,,43.84,,50.01,,0,,,,,,
135,IR-E-U-0072,"National Institute of Technology PatnaMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Patna,Bihar,33.58,135,,51.95,10.72,,49.46,,39.9,,8.92,,,,,,
136,IR-E-U-0146,"Nirma UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Ahmedabad,Gujarat,33.46,136,,51.3,10,,50.12,,44.72,,5.8,,,,,,
137,IR-E-U-0143,"Maharaja Sayajirao University of BarodaMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Vadodara,Gujarat,33.45,137,,50.12,13.13,,49.53,,40.58,,5.07,,,,,,
138,IR-E-C-37089,"Sri Ramakrishna Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Coimbatore,Tamil Nadu,33.36,138,,57.1,4.19,,48.73,,47.13,,5.07,,,,,,
139,IR-E-C-16626,"Rajalakshmi Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Chennai,Tamil Nadu,33.24,139,,52.81,4.21,,54.51,,51.21,,1.22,,,,,,
140,IR-E-C-19706,"Institute of Aeronautical EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Hyderabad,Telangana,33.24,140,,53.43,2.98,,53.67,,53.39,,2.41,,,,,,
141,IR-E-U-0554,"G. B. Pant Universtiy of Agriculture and TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Pantnagar,Uttarakhand,32.87,141,,50.9,13.11,,45.14,,42.36,,3.95,,,,,,
142,IR-E-C-1352,"NITTE Meenakshi Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,32.82,142,,53.89,3.6,,48.33,,53.87,,5.07,,,,,,
143,IR-E-C-16572,"Sri Venkateswara College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Kancheepuram,Tamil Nadu,32.71,143,,58.29,4.32,,49.22,,37.96,,2.81,,,,,,
144,IR-E-U-0175,"YMCA University of Science & TechMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Faridabad,Haryana,32.47,144,,53.5,3.87,,53.18,,42.16,,3.95,,,,,,
145,IR-E-C-37064,"Sri Krishna College of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Coimbatore,Tamil Nadu,32.46,145,,53.36,1.01,,56.19,,46.26,,2.81,,,,,,
146,IR-E-U-0564,"University of Petroleum and Energy StudiesMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Dehradun,Uttarakhand,32.46,146,,44.98,10.08,,52.18,,52.3,,2.81,,,,,,
147,IR-E-C-48145,"BVRIT HyderabadMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Hyderabad,Telangana,32.36,147,,52.34,0.46,,54.81,,53.61,,2.02,,,,,,
148,IR-E-U-0613,"National Institute of Technology ManipurMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Manipur,Manipur,32.31,148,,55.99,4.59,,43.66,,51.55,,2.41,,,,,,
149,IR-E-U-0733,"PES UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,32.28,149,,53.6,11.85,,32.32,,52.46,,9.26,,,,,,
150,IR-E-C-26783,"PSNA College of Engineering and TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Dindigul,Tamil Nadu,32.26,150,,53.46,3.77,,51.11,,47.47,,1.22,,,,,,
151,IR-E-C-6202,"Heritage Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Kolkata,West Bengal,32.26,151,,49.97,4.92,,51.58,,51.91,,2.81,,,,,,
152,IR-E-C-19650,"Vardhaman College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Rangareddy,Telangana,32.21,152,,53.89,2.85,,51.95,,47.85,,0,,,,,,
153,IR-E-C-11015,"Walchand College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Sangli,Maharashtra,32.2,153,,50.09,4.24,,55.5,,42.62,,5.44,,,,,,
154,IR-E-U-0938,"Dr. Vishwanath Karad MIT World Peace UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Pune,Maharashtra,32.11,154,,56.37,3.77,,47.71,,44.13,,1.22,,,,,,
155,IR-E-C-41351,"Bansilal Ramnath Agarwal Charitable Trust`s Vishwakarama Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Pune,Maharashtra,32.1,155,,49.25,3.99,,57.7,,43.39,,2.41,,,,,,
156,IR-E-C-1398,"BNM Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,32.08,156,,56.63,0.91,,47.99,,51.04,,1.22,,,,,,
157,IR-E-C-1336,"BMS Institute of Technology & ManagementMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,32.07,157,,48.31,2.52,,54.21,,54.49,,5.44,,,,,,
158,IR-E-C-16614,"R. M. K. Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Thiruvallur,Tamil Nadu,32.07,158,,50.02,3.22,,53.98,,51.25,,1.63,,,,,,
159,IR-E-U-0854,"KLE Technological UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Dharwad,Karnataka,32.05,159,,52.49,4.07,,50.03,,47.89,,2.81,,,,,,
160,IR-E-C-6257,"Narula Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Kolkata,West Bengal,32.01,160,,54.1,1.58,,46.37,,59.95,,0.41,,,,,,
161,IR-E-C-1345,"P E S College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mandya,Karnataka,31.98,161,,58.74,0.83,,48.07,,43.41,,1.63,,,,,,
162,IR-E-U-0685,"Indira Gandhi Delhi Technical University for WomenMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Delhi,Delhi,31.93,162,,39.18,6.28,,62.08,,53.74,,5.07,,,,,,
163,IR-E-C-1291,"Dr. Ambedkar Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,31.91,163,,48.42,1.55,,59.9,,46.54,,2.81,,,,,,
164,IR-E-U-0169,"Manav Rachna International Institute of Research & StudiesMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Faridabad,Haryana,31.9,164,,58.87,3.76,,39.89,,50.45,,0.82,,,,,,
165,IR-E-U-0592,"Maulana Abul Kalam Azad University of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Nadia,West Bengal,31.87,165,,38.35,16.86,,56.34,,39.93,,0.41,,,,,,
166,IR-E-C-27089,"National Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Kovilpatti,Tamil Nadu,31.85,166,,53.82,6.14,,43.59,,48.16,,3.19,,,,,,
167,IR-E-C-26929,"Sree Vidyanikethan Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,A.Rangampet,Andhra Pradesh,31.7,167,,55.35,0.69,,49.81,,48.01,,1.22,,,,,,
168,IR-E-C-19569,"Padmasri Dr. B.V. Raju Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Medak,Telangana,31.59,168,,55.09,0.81,,48.8,,50.56,,0,,,,,,
169,IR-E-C-19747,"Anurag Group of InstitutionsMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Hyderabad,Telangana,31.58,169,,53.15,0.88,,52.64,,48.14,,0.41,,,,,,
170,IR-E-C-26162,"Vasavi College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Hyderabad,Telangana,31.56,170,,50.53,0.7,,57.17,,47.64,,0,,,,,,
171,IR-E-C-18010,"Velagapudi Ramakrishna Siddhartha Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Vijayawada,Andhra Pradesh,31.53,171,,52.92,4.57,,46.21,,48.45,,2.02,,,,,,
172,IR-E-C-34167,"Ramrao Adik Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Navi Mumbai,Maharashtra,31.45,172,,51.93,2.23,,50.52,,50.99,,0,,,,,,
173,IR-E-U-0046,"North Eastern Regional Institute of Science & TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Itanagar,Arunachal Pradesh,31.4,173,,63.39,8.19,,27.52,,39.13,,5.07,,,,,,
174,IR-E-C-1406,"C M R Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,31.36,175,,52.63,1.44,,48.24,,52.06,,2.81,,,,,,
175,IR-E-C-6238,"Haldia Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Haldia,West Bengal,31.36,174,,47.03,6.55,,48.02,,54.42,,2.41,,,,,,
176,IR-E-C-16504,"Sri Venkateswara College of Engineering and TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Chittoor,Andhra Pradesh,31.3,176,,54.96,0.39,,51.84,,42.8,,0.41,,,,,,
177,IR-E-C-26905,"G. Pulla Reddy Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Kurnool,Andhra Pradesh,31.26,177,,54.19,0.6,,47.37,,52.32,,1.22,,,,,,
178,IR-E-C-1438,"The National Institute of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mysore,Karnataka,31.25,178,,48.68,2.59,,51.89,,50.16,,4.7,,,,,,
179,IR-E-C-19534,"Goka Raju Ranga Raju Institute of Engineering & TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Hyderabad,Telangana,31.19,179,,50.85,1.98,,51.5,,49.28,,1.22,,,,,,
180,IR-E-C-34112,"Sardar Patel College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mumbai,Maharashtra,31.14,180,,47.03,1.8,,61.53,,39,,2.81,,,,,,
181,IR-E-C-27400,"Kakatiya Institute of Technology & ScienceMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Warangal,Telangana,31.14,181,,55.87,0.98,,44.6,,49.69,,2.02,,,,,,
182,IR-E-C-33584,"K. J. Somaiya College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mumbai,Maharashtra,31.07,182,,49.28,1.45,,58.56,,40.6,,0.82,,,,,,
183,IR-E-C-17962,"Shri Vishnu Engineering College for WomenMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bhimavaram,Andhra Pradesh,31,183,,50.42,0.47,,52.23,,51.65,,1.22,,,,,,
184,IR-E-C-37050,"Dr. Mahalingam College of Engineering and TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Pollachi,Tamil Nadu,30.91,184,,52.77,2.03,,47.52,,45.02,,4.7,,,,,,
185,IR-E-C-26928,"JNTUA College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Anantapur,Andhra Pradesh,30.88,185,,50.84,2.32,,54.07,,37.56,,3.58,,,,,,
186,IR-E-U-0213,"Alliance UniversityMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bengaluru,Karnataka,30.79,186,,40.58,1.26,,61.61,,57.6,,1.63,,,,,,
187,IR-E-I-1441,"Saveetha Institute of Medical and Technical SciencesMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Chennai,Tamil Nadu,30.79,187,,44.27,13.03,,35.55,,64.09,,0.82,,,,,,
188,IR-E-C-42242,"Maharshi Karve Stree Shikshan Samstha`s Cummins College of Engineering for WomenMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Pune,Maharashtra,30.75,188,,50.06,0.98,,51.37,,48.91,,2.81,,,,,,
189,IR-E-C-24163,"Sagi Ramakrishnam Raju Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bhimavaram,Andhra Pradesh,30.61,189,,53.78,0.73,,54.27,,32.5,,1.63,,,,,,
190,IR-E-C-16490,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Morai,Tamil Nadu,30.61,190,,45.97,5.25,,52.77,,45.74,,1.22,,,,,,
191,IR-E-C-1360,"Basaveshwar Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Bagalkot,Karnataka,30.58,191,,51.15,1.27,,50.9,,44.82,,2.02,,,,,,
192,IR-E-C-49660,"Pimpri Chinchwad College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Pune,Maharashtra,30.52,192,,49.29,3.63,,48.9,,48.56,,0,,,,,,
193,IR-E-C-33525,"Thakur College of Engineering & TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mumbai,Maharashtra,30.51,193,,50.2,0.8,,55.08,,41.94,,0,,,,,,
194,IR-E-C-16476,"Sri Sai Ram Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Chennai,Tamil Nadu,30.48,194,,47.09,2.18,,54.5,,46.82,,1.22,,,,,,
195,IR-E-C-33777,"Shri Vile Parle Kelavani Mandal`s Dwarkadas J. Sanghvi College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Mumbai Suburban,Maharashtra,30.47,195,,44.85,2.32,,59.63,,42.75,,1.22,,,,,,
196,IR-E-U-0461,"M. G. R. Educational and Research InstituteMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Chennai,Tamil Nadu,30.45,196,,48.24,7.69,,44.98,,45.14,,1.63,,,,,,
197,IR-E-U-0455,"Indian Institute of Information Technology, Design & ManufacturingMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Chennai,Tamil Nadu,30.37,197,,36.01,5.71,,51.45,,54.74,,21.04,,,,,,
198,IR-E-C-6528,"Dr. B. R. Ambedkar Institute of TechnologyMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,South Andaman,Andaman and Nicobar Islands,30.35,198,,63.62,0.17,,36,,35.76,,4.33,,,,,,
199,IR-E-C-17913,"Gayatri Vidya Parishad College of EngineeringMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Visakhapatnam,Andhra Pradesh,30.35,199,,52.14,1.26,,46.87,,47.57,,2.02,,,,,,
200,IR-E-C-16560,"Easwari Engineering CollegeMore DetailsClose |  Close |  
TLR (100)",RPC (100),,GO (100),,OI (100),,PERCEPTION (100),,,Chennai,Tamil Nadu,30.31,200,,48.15,2.9,,50.17,,47.64,,2.02,,,,,,
